"x" "y"
"736" 469054.460719589 6627009.24854603
"737" 583054.460719589 6599009.24854603
"738" 519054.460719589 6551009.24854603
"739" 430054.460719589 6729009.24854603
"740" 1052054.46071959 7811009.24854603
"741" 328054.460719589 6662009.24854603
"742" 752054.460719589 7543009.24854603
"743" 800054.460719589 7650009.24854603
"744" 607054.460719589 6640009.24854603
"745" 381054.460719589 6519009.24854603
"746" 653054.460719589 6545009.24854603
"747" 582054.460719589 6605009.24854603
"748" 520054.460719589 6869009.24854603
"749" 577054.460719589 6739009.24854603
"750" 512054.460719589 6763009.24854603
"751" 344054.460719589 6865009.24854603
"752" 522054.460719589 6955009.24854603
"753" 798054.460719589 7640009.24854603
"754" 617054.460719589 7005009.24854603
"755" 577054.460719589 6626009.24854603
"756" 484054.460719589 7018009.24854603
"757" 656054.460719589 6674009.24854603
"758" 484054.460719589 6996009.24854603
"759" 569054.460719589 6605009.24854603
"760" 625054.460719589 7081009.24854603
"761" 539054.460719589 6558009.24854603
"762" 575054.460719589 6772009.24854603
"763" 434054.460719589 6947009.24854603
"764" 597054.460719589 6756009.24854603
"765" 536054.460719589 7011009.24854603
"766" 495054.460719589 6683009.24854603
"767" 534054.460719589 6565009.24854603
"768" 499054.460719589 6656009.24854603
"769" 536054.460719589 6559009.24854603
"770" 466054.460719589 6988009.24854603
"771" 600054.460719589 6714009.24854603
"772" 651054.460719589 6896009.24854603
"773" 365054.460719589 6896009.24854603
"774" 494054.460719589 6657009.24854603
"775" 429054.460719589 6437009.24854603
"776" 383054.460719589 6612009.24854603
"777" 997054.460719589 7823009.24854603
"778" 582054.460719589 6634009.24854603
"779" 747054.460719589 7273009.24854603
"780" 653054.460719589 7144009.24854603
"781" 574054.460719589 6988009.24854603
"782" 398054.460719589 6620009.24854603
"783" 625054.460719589 6711009.24854603
"784" 544054.460719589 6881009.24854603
"785" 560054.460719589 7102009.24854603
"786" 393054.460719589 6464009.24854603
"787" 408054.460719589 6625009.24854603
"788" 570054.460719589 6556009.24854603
"789" 548054.460719589 6996009.24854603
"790" 629054.460719589 6969009.24854603
"791" 369054.460719589 6880009.24854603
"792" 522054.460719589 6910009.24854603
"793" 454054.460719589 6443009.24854603
"794" 324054.460719589 6538009.24854603
"795" 733054.460719589 7466009.24854603
"796" 621054.460719589 6566009.24854603
"797" 514054.460719589 6551009.24854603
"798" 551054.460719589 6942009.24854603
"799" 590054.460719589 6890009.24854603
"800" 509054.460719589 6779009.24854603
"801" 507054.460719589 6550009.24854603
"802" 532054.460719589 6564009.24854603
"803" 632054.460719589 6870009.24854603
"804" 522054.460719589 7041009.24854603
"805" 751054.460719589 7461009.24854603
"806" 794054.460719589 7641009.24854603
"807" 699054.460719589 7342009.24854603
"808" 465054.460719589 6542009.24854603
"809" 606054.460719589 6847009.24854603
"810" 422054.460719589 6939009.24854603
"811" 738054.460719589 7436009.24854603
"812" 363054.460719589 6673009.24854603
"813" 584054.460719589 6675009.24854603
"814" 1055054.46071959 7690009.24854603
"815" 510054.460719589 6900009.24854603
"816" 334054.460719589 6562009.24854603
"817" 653054.460719589 6604009.24854603
"818" 465054.460719589 6926009.24854603
"819" 402054.460719589 6925009.24854603
"820" 477054.460719589 6863009.24854603
"821" 399054.460719589 6705009.24854603
"822" 676054.460719589 6652009.24854603
"823" 650054.460719589 6680009.24854603
"824" 558054.460719589 6687009.24854603
"825" 521054.460719589 6617009.24854603
"826" 610054.460719589 6687009.24854603
"827" 318054.460719589 6526009.24854603
"828" 924054.460719589 7679009.24854603
"829" 762054.460719589 7459009.24854603
"830" 549054.460719589 6954009.24854603
"831" 534054.460719589 6738009.24854603
"832" 369054.460719589 6477009.24854603
"833" 448054.460719589 6805009.24854603
"834" 584054.460719589 6797009.24854603
"835" 600054.460719589 6720009.24854603
"836" 604054.460719589 6667009.24854603
"837" 386054.460719589 6875009.24854603
"838" 439054.460719589 6977009.24854603
"839" 464054.460719589 6945009.24854603
"840" 298054.460719589 6762009.24854603
"841" 553054.460719589 6882009.24854603
"842" 320054.460719589 6527009.24854603
"843" 573054.460719589 6629009.24854603
"844" 509054.460719589 7041009.24854603
"845" 333054.460719589 6494009.24854603
"846" 531054.460719589 6534009.24854603
"847" 409054.460719589 6830009.24854603
"848" 549054.460719589 6540009.24854603
"849" 531054.460719589 6625009.24854603
"850" 640054.460719589 6602009.24854603
"851" 671054.460719589 7548009.24854603
"852" 758054.460719589 7545009.24854603
"853" 432054.460719589 6733009.24854603
"854" 593054.460719589 6637009.24854603
"855" 520054.460719589 6790009.24854603
"856" 565054.460719589 6778009.24854603
"857" 486054.460719589 6668009.24854603
"858" 612054.460719589 6569009.24854603
"859" 571054.460719589 6713009.24854603
"860" 558054.460719589 7105009.24854603
"861" 561054.460719589 6619009.24854603
"862" 581054.460719589 6943009.24854603
"863" 361054.460719589 6595009.24854603
"864" 586054.460719589 7009009.24854603
"865" 537054.460719589 6813009.24854603
"866" 420054.460719589 6922009.24854603
"867" 544054.460719589 6599009.24854603
"868" 575054.460719589 6762009.24854603
"869" 581054.460719589 6582009.24854603
"870" 429054.460719589 6453009.24854603
"871" 598054.460719589 6839009.24854603
"872" 563054.460719589 6816009.24854603
"873" 624054.460719589 6701009.24854603
"874" 580054.460719589 6559009.24854603
"875" 379054.460719589 6895009.24854603
"876" 579054.460719589 6978009.24854603
"877" 451054.460719589 6586009.24854603
"878" 418054.460719589 6466009.24854603
"879" 624054.460719589 6588009.24854603
"880" 505054.460719589 6707009.24854603
"881" 618054.460719589 6937009.24854603
"882" 635054.460719589 6856009.24854603
"883" 297054.460719589 6606009.24854603
"884" 534054.460719589 6560009.24854603
"885" 405054.460719589 6747009.24854603
"886" 563054.460719589 6614009.24854603
"887" 534054.460719589 6617009.24854603
"888" 627054.460719589 6912009.24854603
"889" 436054.460719589 6961009.24854603
"890" 608054.460719589 6706009.24854603
"891" 623054.460719589 6660009.24854603
"892" 401054.460719589 6691009.24854603
"893" 518054.460719589 7003009.24854603
"894" 573054.460719589 6867009.24854603
"895" 354054.460719589 6548009.24854603
"896" 631054.460719589 6605009.24854603
"897" 576054.460719589 6929009.24854603
"898" 724054.460719589 7441009.24854603
"899" 450054.460719589 6591009.24854603
"900" 1014054.46071959 7860009.24854603
"901" 467054.460719589 6845009.24854603
"902" 629054.460719589 6600009.24854603
"903" 788054.460719589 7625009.24854603
"904" 797054.460719589 7466009.24854603
"905" 557054.460719589 7012009.24854603
"906" 411054.460719589 6961009.24854603
"907" 398054.460719589 6939009.24854603
"908" 384054.460719589 6709009.24854603
"909" 452054.460719589 6830009.24854603
"910" 867054.460719589 7685009.24854603
"911" 579054.460719589 7016009.24854603
"912" 793054.460719589 7477009.24854603
"913" 539054.460719589 6541009.24854603
"914" 484054.460719589 6738009.24854603
"915" 574054.460719589 6578009.24854603
"916" 570054.460719589 6559009.24854603
"917" 469054.460719589 6786009.24854603
"918" 601054.460719589 6747009.24854603
"919" 550054.460719589 6783009.24854603
"920" 549054.460719589 6634009.24854603
"921" 543054.460719589 6565009.24854603
"922" 728054.460719589 7338009.24854603
"923" 459054.460719589 6947009.24854603
"924" 439054.460719589 6450009.24854603
"925" 729054.460719589 7443009.24854603
"926" 468054.460719589 6997009.24854603
"927" 733054.460719589 7458009.24854603
"928" 794054.460719589 7448009.24854603
"929" 429054.460719589 6956009.24854603
"930" 413054.460719589 6539009.24854603
"931" 885054.460719589 7782009.24854603
"932" 514054.460719589 6862009.24854603
"933" 564054.460719589 6839009.24854603
"934" 452054.460719589 6814009.24854603
"935" 494054.460719589 6790009.24854603
"936" 424054.460719589 6567009.24854603
"937" 343054.460719589 6468009.24854603
"938" 505054.460719589 6600009.24854603
"939" 542054.460719589 6808009.24854603
"940" 605054.460719589 6764009.24854603
"941" 492054.460719589 6942009.24854603
"942" 562054.460719589 7058009.24854603
"943" 569054.460719589 6621009.24854603
"944" 901054.460719589 7650009.24854603
"945" 477054.460719589 6986009.24854603
"946" 578054.460719589 6890009.24854603
"947" 453054.460719589 6916009.24854603
"948" 537054.460719589 6560009.24854603
"949" 564054.460719589 6674009.24854603
"950" 621054.460719589 6697009.24854603
"951" 537054.460719589 6892009.24854603
"952" 447054.460719589 6949009.24854603
"953" 492054.460719589 6957009.24854603
"954" 586054.460719589 6654009.24854603
"955" 782054.460719589 7469009.24854603
"956" 710054.460719589 7426009.24854603
"957" 628054.460719589 6554009.24854603
"958" 418054.460719589 6436009.24854603
"959" 336054.460719589 6515009.24854603
"960" 542054.460719589 6812009.24854603
"961" 622054.460719589 6713009.24854603
"962" 617054.460719589 7068009.24854603
"963" 983054.460719589 7753009.24854603
"964" 537054.460719589 6873009.24854603
"965" 481054.460719589 6549009.24854603
"966" 536054.460719589 6804009.24854603
"967" 852054.460719589 7676009.24854603
"968" 526054.460719589 6974009.24854603
"969" 557054.460719589 6845009.24854603
"970" 507054.460719589 6603009.24854603
"971" 660054.460719589 6910009.24854603
"972" 607054.460719589 6629009.24854603
"973" 556054.460719589 6632009.24854603
"974" 400054.460719589 6593009.24854603
"975" 929054.460719589 7686009.24854603
"976" 473054.460719589 6793009.24854603
"977" 399054.460719589 6939009.24854603
"978" 482054.460719589 6796009.24854603
"979" 504054.460719589 6536009.24854603
"980" 612054.460719589 6946009.24854603
"981" 646054.460719589 6588009.24854603
"982" 1098054.46071959 7882009.24854603
"983" 967054.460719589 7742009.24854603
"984" 441054.460719589 6846009.24854603
"985" 332054.460719589 6670009.24854603
"986" 556054.460719589 6921009.24854603
"987" 581054.460719589 6700009.24854603
"988" 617054.460719589 6625009.24854603
"989" 521054.460719589 6914009.24854603
"990" 405054.460719589 6731009.24854603
"991" 1167054.46071959 7916009.24854603
"992" 518054.460719589 6753009.24854603
"993" 494054.460719589 6874009.24854603
"994" 370054.460719589 6462009.24854603
"995" 618054.460719589 6720009.24854603
"996" 458054.460719589 6757009.24854603
"997" 493054.460719589 6956009.24854603
"998" 325054.460719589 6692009.24854603
"999" 477054.460719589 6492009.24854603
"1000" 539054.460719589 6825009.24854603
"1001" 713054.460719589 7211009.24854603
"1002" 554054.460719589 7045009.24854603
"1003" 534054.460719589 7053009.24854603
"1004" 579054.460719589 6578009.24854603
"1005" 602054.460719589 6620009.24854603
"1006" 415054.460719589 6750009.24854603
"1007" 473054.460719589 6853009.24854603
"1008" 656054.460719589 6581009.24854603
"1009" 617054.460719589 6662009.24854603
"1010" 442054.460719589 6825009.24854603
"1011" 658054.460719589 7085009.24854603
"1012" 651054.460719589 6602009.24854603
"1013" 338054.460719589 6879009.24854603
"1014" 401054.460719589 6671009.24854603
"1015" 453054.460719589 6638009.24854603
"1016" 614054.460719589 6809009.24854603
"1017" 641054.460719589 6600009.24854603
"1018" 422054.460719589 6737009.24854603
"1019" 517054.460719589 6973009.24854603
"1020" 554054.460719589 6968009.24854603
"1021" 616054.460719589 6595009.24854603
"1022" 1024054.46071959 7836009.24854603
"1023" 582054.460719589 6825009.24854603
"1024" 898054.460719589 7669009.24854603
"1025" 374054.460719589 6707009.24854603
"1026" 649054.460719589 7257009.24854603
"1027" 790054.460719589 7549009.24854603
"1028" 564054.460719589 6678009.24854603
"1029" 749054.460719589 7462009.24854603
"1030" 589054.460719589 6678009.24854603
"1031" 562054.460719589 6608009.24854603
"1032" 499054.460719589 6551009.24854603
"1033" 741054.460719589 7447009.24854603
"1034" 530054.460719589 6847009.24854603
"1035" 578054.460719589 6962009.24854603
"1036" 492054.460719589 6567009.24854603
"1037" 424054.460719589 6935009.24854603
"1038" 617054.460719589 6763009.24854603
"1039" 432054.460719589 6887009.24854603
"1040" 534054.460719589 6533009.24854603
"1041" 475054.460719589 7028009.24854603
"1042" 485054.460719589 6479009.24854603
"1043" 436054.460719589 6467009.24854603
"1044" 442054.460719589 6943009.24854603
"1045" 505054.460719589 6928009.24854603
"1046" 520054.460719589 6554009.24854603
"1047" 324054.460719589 6488009.24854603
"1048" 618054.460719589 6625009.24854603
"1049" 571054.460719589 6568009.24854603
"1050" 468054.460719589 7006009.24854603
"1051" 529054.460719589 6616009.24854603
"1052" 784054.460719589 7605009.24854603
"1053" 482054.460719589 6500009.24854603
"1054" 1046054.46071959 7740009.24854603
"1055" 633054.460719589 6701009.24854603
"1056" 613054.460719589 6747009.24854603
"1057" 476054.460719589 6747009.24854603
"1058" 347054.460719589 6870009.24854603
"1059" 568054.460719589 6599009.24854603
"1060" 740054.460719589 7124009.24854603
"1061" 378054.460719589 6483009.24854603
"1062" 625054.460719589 7037009.24854603
"1063" 448054.460719589 6597009.24854603
"1064" 757054.460719589 7416009.24854603
"1065" 404054.460719589 6445009.24854603
"1066" 512054.460719589 7032009.24854603
"1067" 491054.460719589 6522009.24854603
"1068" 466054.460719589 6843009.24854603
"1069" 412054.460719589 6573009.24854603
"1070" 293054.460719589 6860009.24854603
"1071" 550054.460719589 6621009.24854603
"1072" 556054.460719589 6656009.24854603
"1073" 574054.460719589 6768009.24854603
"1074" 338054.460719589 6529009.24854603
"1075" 665054.460719589 7280009.24854603
"1076" 792054.460719589 7411009.24854603
"1077" 590054.460719589 6614009.24854603
"1078" 434054.460719589 6837009.24854603
"1079" 529054.460719589 6947009.24854603
"1080" 431054.460719589 6557009.24854603
"1081" 613054.460719589 6577009.24854603
"1082" 599054.460719589 7031009.24854603
"1083" 562054.460719589 6978009.24854603
"1084" 653054.460719589 6633009.24854603
"1085" 769054.460719589 7436009.24854603
"1086" 599054.460719589 6720009.24854603
"1087" 603054.460719589 6587009.24854603
"1088" 549054.460719589 6813009.24854603
"1089" 390054.460719589 6449009.24854603
"1090" 653054.460719589 7199009.24854603
"1091" 760054.460719589 7539009.24854603
"1092" 297054.460719589 6609009.24854603
"1093" 362054.460719589 6875009.24854603
"1094" 500054.460719589 6506009.24854603
"1095" 673054.460719589 6834009.24854603
"1096" 435054.460719589 6519009.24854603
"1097" 623054.460719589 6574009.24854603
"1098" 567054.460719589 6632009.24854603
"1099" 512054.460719589 6748009.24854603
"1100" 547054.460719589 6563009.24854603
"1101" 597054.460719589 6663009.24854603
"1102" 518054.460719589 6607009.24854603
"1103" 497054.460719589 6690009.24854603
"1104" 457054.460719589 6606009.24854603
"1105" 632054.460719589 6887009.24854603
"1106" 582054.460719589 6621009.24854603
"1107" 599054.460719589 6593009.24854603
"1108" 593054.460719589 7038009.24854603
"1109" 417054.460719589 6981009.24854603
"1110" 522054.460719589 6729009.24854603
"1111" 790054.460719589 7491009.24854603
"1112" 671054.460719589 7087009.24854603
"1113" 646054.460719589 7061009.24854603
"1114" 484054.460719589 6779009.24854603
"1115" 331054.460719589 6701009.24854603
"1116" 362054.460719589 6446009.24854603
"1117" 619054.460719589 6556009.24854603
"1118" 554054.460719589 6635009.24854603
"1119" 352054.460719589 6886009.24854603
"1120" 498054.460719589 6846009.24854603
"1121" 494054.460719589 6653009.24854603
"1122" 452054.460719589 6717009.24854603
"1123" 803054.460719589 7454009.24854603
"1124" 1157054.46071959 7865009.24854603
"1125" 981054.460719589 7741009.24854603
